# psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,z
1.840429999999999922e+01,1.745772000000000190e+01,1.707831000000000188e+01,1.696171999999999969e+01,1.689873000000000047e+01,1.840599999999999881e+01,1.743563999999999936e+01,1.708107000000000042e+01,1.695442000000000249e+01,1.690596999999999994e+01,1.846799999999999997e+01,1.749615000000000009e+01,1.714471999999999952e+01,1.702709000000000117e+01,1.699927000000000277e+01,-5.341945999999999761e-04
1.954312999999999789e+01,1.781878000000000029e+01,1.712437999999999860e+01,1.686456000000000088e+01,1.677974999999999994e+01,1.954391999999999996e+01,1.784081000000000117e+01,1.712558999999999898e+01,1.687602000000000046e+01,1.678092999999999790e+01,1.956764000000000081e+01,1.787497000000000114e+01,1.716936000000000107e+01,1.692122000000000170e+01,1.682606000000000179e+01,6.043784999999999598e-05
2.498177000000000092e+01,2.392989000000000033e+01,2.221800000000000352e+01,2.108262999999999820e+01,2.061923999999999779e+01,2.635603000000000051e+01,2.115967000000000198e+01,1.953197999999999723e+01,1.862933999999999912e+01,1.847377000000000180e+01,1.594566000000000017e+01,1.825257000000000218e+01,1.739265999999999934e+01,3.236925999999999704e+01,1.492272999999999961e+01,7.510329999999999506e-01
1.850957000000000008e+01,1.717226000000000141e+01,1.657892999999999972e+01,1.630609000000000108e+01,1.614101000000000141e+01,1.851453000000000060e+01,1.717490000000000094e+01,1.657767999999999731e+01,1.629642999999999731e+01,1.615430999999999884e+01,1.854060000000000130e+01,1.721227000000000018e+01,1.660647000000000162e+01,1.633669000000000082e+01,1.620358999999999838e+01,4.637923000000000284e-04
2.110998999999999981e+01,1.898309000000000069e+01,1.807178000000000040e+01,1.765216000000000207e+01,1.724542999999999893e+01,2.001339000000000112e+01,1.798219999999999885e+01,1.691025000000000134e+01,1.647115000000000151e+01,1.611975999999999942e+01,1.989542999999999751e+01,1.803842000000000212e+01,1.696433999999999997e+01,1.654007000000000005e+01,1.619217000000000084e+01,1.346157999999999799e-01
2.040672999999999959e+01,1.913602999999999810e+01,1.855066000000000059e+01,1.823469000000000051e+01,1.792870999999999881e+01,1.881433999999999784e+01,1.744728999999999886e+01,1.680167000000000144e+01,1.645164000000000115e+01,1.621313999999999922e+01,1.892867999999999995e+01,1.766144999999999854e+01,1.708217999999999748e+01,1.674840000000000018e+01,1.652763999999999811e+01,9.845457999999999987e-02
2.116591000000000022e+01,1.964544000000000068e+01,1.880982000000000198e+01,1.842315999999999931e+01,1.810222000000000264e+01,1.953197999999999723e+01,1.797757999999999967e+01,1.712428999999999846e+01,1.669677000000000078e+01,1.638882999999999868e+01,1.970182000000000144e+01,1.818877999999999773e+01,1.734087000000000245e+01,1.692480000000000118e+01,1.657398999999999845e+01,8.662472999999999701e-02
2.114808000000000021e+01,1.927622999999999820e+01,1.826669000000000054e+01,1.787656000000000134e+01,1.751999999999999957e+01,2.058268999999999949e+01,1.865569999999999951e+01,1.768991000000000113e+01,1.726923000000000030e+01,1.693267000000000166e+01,2.067203999999999908e+01,1.866290000000000049e+01,1.773312999999999917e+01,1.732268999999999792e+01,1.699567000000000050e+01,9.453688000000000369e-02
2.132179000000000002e+01,1.913474000000000075e+01,1.805053999999999803e+01,1.761214000000000013e+01,1.717201000000000022e+01,1.984308000000000050e+01,1.762843999999999767e+01,1.650564999999999927e+01,1.604082000000000008e+01,1.566198999999999941e+01,1.954945999999999984e+01,1.753434999999999988e+01,1.648510999999999882e+01,1.608644999999999925e+01,1.580247000000000135e+01,1.301374999999999893e-01
2.330108999999999853e+01,2.280228999999999928e+01,2.179204000000000008e+01,2.103342999999999918e+01,2.091114999999999924e+01,2.349022000000000077e+01,2.252580999999999989e+01,2.143388999999999811e+01,2.060102999999999795e+01,2.060272999999999755e+01,2.412829999999999941e+01,2.254191000000000145e+01,2.155040999999999940e+01,2.037927999999999784e+01,2.098767000000000138e+01,3.265414999999999957e+00
2.039386000000000010e+01,1.760974999999999824e+01,1.618697000000000230e+01,1.558868999999999971e+01,1.526317000000000057e+01,2.039582000000000050e+01,1.762761000000000067e+01,1.618832000000000093e+01,1.558828999999999887e+01,1.525252000000000052e+01,2.044913000000000025e+01,1.768111999999999995e+01,1.624384999999999835e+01,1.565242000000000111e+01,1.531748999999999938e+01,1.246712999999999934e-04
2.343095999999999890e+01,2.193816999999999950e+01,2.047400999999999982e+01,1.990086000000000155e+01,1.956426000000000087e+01,2.332684000000000069e+01,2.151571000000000211e+01,1.988670000000000115e+01,1.931033000000000044e+01,1.898883000000000010e+01,2.434677000000000291e+01,2.167817999999999756e+01,1.994171000000000049e+01,1.931012000000000128e+01,1.884197999999999951e+01,2.997218999999999856e-01
2.223349999999999937e+01,2.036163999999999774e+01,1.926013000000000019e+01,1.877811000000000163e+01,1.840392999999999901e+01,2.122246000000000166e+01,1.920024000000000086e+01,1.797629999999999839e+01,1.750338999999999956e+01,1.715142999999999773e+01,2.110109999999999886e+01,1.925144999999999840e+01,1.791411000000000087e+01,1.747122000000000241e+01,1.754745000000000132e+01,1.939907999999999910e-01
2.022962000000000060e+01,1.809798999999999936e+01,1.711685999999999908e+01,1.675253999999999976e+01,1.652342999999999762e+01,2.025731999999999999e+01,1.808811000000000035e+01,1.711530000000000129e+01,1.676318999999999804e+01,1.652974999999999994e+01,2.022409000000000034e+01,1.811120999999999981e+01,1.715859999999999985e+01,1.681022999999999712e+01,1.660533999999999821e+01,-6.714251999999999764e-05
1.974446999999999974e+01,1.928753999999999991e+01,1.901849999999999952e+01,1.864691000000000187e+01,1.871532000000000195e+01,1.973837999999999937e+01,1.927729000000000070e+01,1.901460000000000150e+01,1.864063999999999766e+01,1.870478999999999914e+01,1.975159000000000020e+01,1.931357999999999819e+01,1.905767999999999773e+01,1.868997000000000241e+01,1.875995999999999952e+01,1.536644000000000121e+00
2.295086000000000226e+01,2.104207000000000249e+01,1.958987999999999730e+01,1.898564999999999969e+01,1.864709999999999823e+01,2.133139999999999858e+01,1.942576999999999998e+01,1.801557999999999993e+01,1.742663999999999902e+01,1.704377999999999815e+01,2.184033999999999764e+01,1.928256000000000014e+01,1.811798999999999893e+01,1.756017999999999901e+01,1.728072999999999837e+01,2.198788000000000131e-01
2.481172999999999718e+01,2.273338999999999999e+01,2.119493999999999900e+01,2.028269999999999840e+01,1.994778999999999769e+01,2.429505999999999943e+01,2.186691000000000074e+01,2.018452999999999875e+01,1.935477999999999810e+01,1.901151000000000124e+01,2.181012000000000128e+01,2.167520000000000024e+01,2.032327000000000083e+01,1.951747999999999905e+01,1.891319000000000017e+01,4.562053999999999832e-01
1.946822000000000230e+01,1.753477999999999781e+01,1.671067999999999998e+01,1.634724999999999895e+01,1.601099999999999923e+01,1.801726000000000028e+01,1.611332000000000164e+01,1.525948999999999955e+01,1.486086000000000062e+01,1.453386000000000067e+01,1.816612999999999900e+01,1.600119000000000113e+01,1.516733999999999938e+01,1.477837000000000067e+01,1.450722000000000200e+01,4.803098000000000090e-02
2.503489000000000075e+01,2.380471999999999966e+01,2.197193000000000040e+01,2.082208999999999932e+01,2.011293999999999826e+01,2.522687000000000168e+01,2.324942000000000064e+01,2.109610999999999947e+01,1.982752999999999943e+01,1.920373999999999981e+01,2.719015999999999877e+01,2.385403999999999769e+01,2.085734000000000066e+01,1.959602999999999895e+01,1.884932999999999836e+01,6.121465999999999852e-01
2.424136000000000024e+01,2.252019999999999911e+01,2.103037000000000134e+01,2.015367999999999782e+01,1.954167999999999950e+01,2.519738999999999862e+01,2.198917000000000144e+01,2.041646000000000072e+01,1.953536000000000072e+01,1.904471000000000203e+01,2.649119999999999919e+01,2.199062999999999946e+01,2.049653999999999954e+01,1.963560000000000016e+01,1.915487000000000251e+01,4.720619999999999816e-01
2.220262999999999920e+01,2.036899999999999977e+01,1.903829999999999956e+01,1.864936000000000149e+01,1.821337000000000117e+01,2.112857999999999947e+01,1.918683000000000050e+01,1.781732999999999834e+01,1.730932999999999922e+01,1.697792999999999708e+01,2.270251999999999981e+01,1.935656000000000176e+01,1.797794000000000025e+01,1.746913999999999945e+01,1.714241000000000170e+01,2.326940000000000119e-01
2.463390000000000057e+01,2.511436000000000135e+01,2.480246999999999957e+01,1.798036000000000101e+01,1.884337000000000018e+01,2.463465000000000060e+01,2.511438000000000059e+01,2.480202999999999847e+01,1.787572999999999723e+01,1.912278999999999840e+01,2.107231000000000165e+01,2.868387000000000242e+01,2.094725999999999999e+01,1.681042000000000058e+01,1.788213000000000008e+01,1.717545999999999971e-04
2.219369999999999976e+01,2.070727999999999724e+01,2.036772000000000205e+01,2.019230999999999909e+01,2.016825000000000045e+01,2.220908999999999978e+01,2.070378999999999792e+01,2.035086000000000084e+01,2.016958999999999946e+01,2.011915000000000120e+01,2.232353999999999772e+01,2.077544999999999931e+01,2.042482000000000042e+01,2.022155000000000058e+01,2.022682000000000002e+01,-2.253688000000000165e-04
2.383948999999999785e+01,2.511411999999999978e+01,2.480492999999999881e+01,2.121334999999999837e+01,2.083226000000000155e+01,2.382910000000000039e+01,2.511437000000000097e+01,2.480691000000000201e+01,2.122005000000000052e+01,2.091451999999999956e+01,2.417033999999999949e+01,2.511429000000000045e+01,2.486805999999999983e+01,2.132697999999999894e+01,2.143693000000000026e+01,1.471559000000000051e-04
2.119901000000000124e+01,1.929883999999999844e+01,1.832685000000000031e+01,1.791097000000000250e+01,1.754161000000000215e+01,2.040643999999999991e+01,1.828427999999999898e+01,1.727042000000000144e+01,1.683943999999999974e+01,1.648885999999999896e+01,2.023542000000000129e+01,1.838233999999999924e+01,1.738907000000000025e+01,1.695592000000000255e+01,1.664348999999999990e+01,1.213115999999999917e-01
2.248987999999999943e+01,2.146352999999999867e+01,2.046360999999999919e+01,1.979407999999999745e+01,1.936498999999999882e+01,2.197097999999999729e+01,2.065425000000000111e+01,1.951913000000000054e+01,1.881087000000000131e+01,1.845237000000000194e+01,2.303172999999999959e+01,2.054052000000000078e+01,1.940137000000000000e+01,1.891332999999999842e+01,1.854338999999999871e+01,1.880095999999999989e-01
2.125718999999999781e+01,1.947866000000000142e+01,1.861860000000000070e+01,1.824071999999999960e+01,1.793656999999999968e+01,2.036082000000000036e+01,1.847382999999999953e+01,1.753261000000000180e+01,1.713570999999999955e+01,1.680692999999999770e+01,2.039236000000000004e+01,1.860057000000000116e+01,1.766989999999999839e+01,1.728545000000000087e+01,1.691822000000000159e+01,1.122761999999999927e-01
2.005160000000000053e+01,1.929016999999999982e+01,1.915164000000000044e+01,1.881334000000000017e+01,1.880722000000000094e+01,1.907402000000000086e+01,1.814388999999999896e+01,1.784064000000000050e+01,1.756032000000000082e+01,1.758204999999999885e+01,1.907323999999999842e+01,1.819913999999999987e+01,1.789067000000000007e+01,1.763757000000000019e+01,1.777212999999999710e+01,8.509052000000000282e-02
2.324812000000000012e+01,2.203744999999999976e+01,2.035623000000000005e+01,1.952903999999999840e+01,1.892697000000000074e+01,2.250982000000000127e+01,2.120621000000000222e+01,1.935552999999999813e+01,1.855552000000000135e+01,1.807763999999999882e+01,2.206214999999999904e+01,2.123414000000000001e+01,1.944726999999999961e+01,1.859134999999999849e+01,1.841473999999999833e+01,4.451349000000000000e-01
1.860031000000000034e+01,1.729400000000000048e+01,1.672234999999999872e+01,1.645831000000000088e+01,1.634074000000000026e+01,1.859987000000000279e+01,1.728878999999999877e+01,1.673357999999999990e+01,1.646872000000000114e+01,1.635378000000000043e+01,1.865268999999999977e+01,1.735496000000000194e+01,1.677978999999999843e+01,1.652382000000000062e+01,1.641062999999999761e+01,3.051748999999999976e-04
2.259587999999999752e+01,2.067693999999999832e+01,1.913543999999999912e+01,1.849451000000000178e+01,1.805629000000000062e+01,2.153282000000000096e+01,1.925890000000000057e+01,1.764097999999999900e+01,1.703206000000000131e+01,1.667147000000000290e+01,2.174945999999999913e+01,1.928477999999999781e+01,1.762045000000000172e+01,1.707093000000000060e+01,1.676174999999999926e+01,2.929495999999999767e-01
2.153535000000000110e+01,1.979628999999999905e+01,1.892892000000000152e+01,1.849602000000000146e+01,1.794047999999999732e+01,2.005161000000000016e+01,1.815423999999999793e+01,1.711596000000000117e+01,1.663782999999999745e+01,1.630030000000000001e+01,2.016289000000000087e+01,1.835379000000000005e+01,1.730309000000000097e+01,1.686217000000000255e+01,1.654834999999999923e+01,1.740400000000000003e-01
2.177712000000000003e+01,2.006384999999999863e+01,1.883606999999999942e+01,1.834718999999999767e+01,1.796662999999999855e+01,2.030921999999999983e+01,1.867011000000000109e+01,1.745685999999999893e+01,1.697429999999999950e+01,1.660647999999999769e+01,1.939930999999999983e+01,1.871062999999999832e+01,1.757160000000000011e+01,1.715420999999999907e+01,1.672813999999999979e+01,2.205005000000000159e-01
1.996026000000000167e+01,1.884923999999999822e+01,1.881655999999999906e+01,1.886869000000000085e+01,1.893264999999999887e+01,1.996248999999999896e+01,1.884422999999999959e+01,1.882114999999999938e+01,1.886776000000000053e+01,1.891956000000000060e+01,2.000577999999999790e+01,1.889934999999999832e+01,1.887882000000000104e+01,1.894527000000000072e+01,1.894419999999999860e+01,-1.965918999999999837e-04
2.042248000000000019e+01,1.929542999999999964e+01,1.895707000000000164e+01,1.874070999999999998e+01,1.867219000000000051e+01,1.927253999999999934e+01,1.810643999999999920e+01,1.768889000000000067e+01,1.743042000000000158e+01,1.730597000000000207e+01,1.959675999999999974e+01,1.831198999999999799e+01,1.786602999999999852e+01,1.759157000000000082e+01,1.745849000000000117e+01,4.740454999999999669e-02
2.135604999999999976e+01,2.008014999999999972e+01,1.944368000000000052e+01,1.911916000000000082e+01,1.865478999999999843e+01,1.971133000000000024e+01,1.840052999999999983e+01,1.770563999999999893e+01,1.729472000000000165e+01,1.699852999999999881e+01,1.942790000000000106e+01,1.835457999999999856e+01,1.773001999999999967e+01,1.728932999999999964e+01,1.715598999999999918e+01,1.223515000000000158e-01
2.228949000000000069e+01,2.274516000000000204e+01,2.144245000000000090e+01,2.068119000000000085e+01,2.011739000000000033e+01,2.143605000000000160e+01,2.143958999999999904e+01,2.019111000000000189e+01,1.942510000000000048e+01,1.900480999999999909e+01,2.100188999999999950e+01,2.139887999999999835e+01,2.019951000000000008e+01,1.945146000000000086e+01,1.941016000000000119e+01,6.053933000000001341e-01
2.098216999999999999e+01,1.927452999999999861e+01,1.863533999999999935e+01,1.825858999999999810e+01,1.782401000000000124e+01,1.974369000000000085e+01,1.796406999999999954e+01,1.710003999999999991e+01,1.667746999999999957e+01,1.637122999999999706e+01,1.956922999999999746e+01,1.805112000000000094e+01,1.721513999999999811e+01,1.680947000000000102e+01,1.656950000000000145e+01,9.875055000000000638e-02
2.199221999999999966e+01,2.063012999999999764e+01,2.009844000000000008e+01,1.978271000000000157e+01,1.952467000000000041e+01,1.960857000000000028e+01,1.822668999999999784e+01,1.759892999999999930e+01,1.728540999999999883e+01,1.713293999999999784e+01,1.920417000000000129e+01,1.825124999999999886e+01,1.766852000000000089e+01,1.730658000000000030e+01,1.742783000000000015e+01,7.752151000000000181e-02
1.816130000000000067e+01,1.627838999999999814e+01,1.560464999999999947e+01,1.538940000000000019e+01,1.532017000000000095e+01,1.817116000000000042e+01,1.627313999999999794e+01,1.560970999999999975e+01,1.541828999999999894e+01,1.533361000000000018e+01,1.823064000000000107e+01,1.632897999999999783e+01,1.567115000000000080e+01,1.547143999999999942e+01,1.540302000000000149e+01,4.856979999999999701e-05
2.395589999999999975e+01,2.343881000000000014e+01,2.222928999999999888e+01,2.120683999999999969e+01,2.211731999999999942e+01,2.296056000000000097e+01,2.260412000000000177e+01,2.125160999999999945e+01,2.020644000000000062e+01,2.110651000000000010e+01,2.659720999999999691e+01,2.225694999999999979e+01,2.144603999999999999e+01,2.046081000000000216e+01,2.047567000000000093e+01,6.384831999999999175e-01
1.644822999999999880e+01,1.553757000000000055e+01,1.522938999999999865e+01,1.513701000000000008e+01,1.516024999999999956e+01,1.644941999999999993e+01,1.551686000000000121e+01,1.523082000000000136e+01,1.514152000000000164e+01,1.515259999999999962e+01,1.648803999999999803e+01,1.555148999999999937e+01,1.526407000000000203e+01,1.518317999999999834e+01,1.518817999999999913e+01,9.913514000000001524e-05
2.240630000000000166e+01,1.996552999999999756e+01,1.839827999999999975e+01,1.765602999999999767e+01,1.720068999999999804e+01,2.237091000000000207e+01,1.995234999999999914e+01,1.839619000000000071e+01,1.764531000000000205e+01,1.720507000000000275e+01,2.220818999999999832e+01,2.001062999999999903e+01,1.845827000000000240e+01,1.772011000000000180e+01,1.729148999999999958e+01,6.678114000000000619e-05
2.453768999999999778e+01,2.266015000000000157e+01,2.117876000000000047e+01,2.025454999999999828e+01,1.971466000000000207e+01,2.466179999999999950e+01,2.184182000000000201e+01,2.027064999999999984e+01,1.935017999999999816e+01,1.880252999999999730e+01,2.294641000000000020e+01,2.181500000000000128e+01,2.013194000000000017e+01,1.932239999999999824e+01,2.008671999999999969e+01,5.004286000000000012e-01
2.155580000000000140e+01,1.968681000000000125e+01,1.863032999999999717e+01,1.810387000000000057e+01,1.768948999999999927e+01,1.983315999999999946e+01,1.785718999999999923e+01,1.656782000000000110e+01,1.607987999999999928e+01,1.573971000000000053e+01,1.920406000000000191e+01,1.795644000000000062e+01,1.662792999999999921e+01,1.616154999999999831e+01,1.591212000000000160e+01,1.994750999999999885e-01
2.078468999999999767e+01,2.001703999999999795e+01,1.947092999999999918e+01,1.929138000000000019e+01,1.898157999999999745e+01,1.821626000000000190e+01,1.692080999999999946e+01,1.647902999999999807e+01,1.616685000000000016e+01,1.614493999999999829e+01,1.838580999999999932e+01,1.686981000000000108e+01,1.650798999999999950e+01,1.609289000000000058e+01,1.656436000000000064e+01,2.724396000000000109e-02
2.110112000000000165e+01,2.023120000000000118e+01,1.988091000000000008e+01,1.961613999999999791e+01,1.945335000000000036e+01,2.077087000000000216e+01,1.976445999999999970e+01,1.935976000000000141e+01,1.903585999999999956e+01,1.897256000000000142e+01,2.091347000000000023e+01,1.973092999999999719e+01,1.939747999999999806e+01,1.905718999999999852e+01,1.896427999999999869e+01,1.278369000000000033e-01
2.216821000000000197e+01,2.040095000000000169e+01,1.968212000000000117e+01,1.947293999999999770e+01,1.909870000000000090e+01,1.974687999999999732e+01,1.803396000000000043e+01,1.729289999999999949e+01,1.693296000000000134e+01,1.658634999999999948e+01,1.973724999999999952e+01,1.801112000000000180e+01,1.733364999999999867e+01,1.697212999999999994e+01,1.654204999999999970e+01,8.199852000000000529e-02
1.881785999999999959e+01,1.869077000000000055e+01,1.855705000000000027e+01,1.852881000000000000e+01,1.863632000000000133e+01,1.881650000000000134e+01,1.869421000000000177e+01,1.854903999999999797e+01,1.852317999999999998e+01,1.865212999999999965e+01,1.884292999999999907e+01,1.876032999999999973e+01,1.859052999999999756e+01,1.857297000000000153e+01,1.867952999999999975e+01,1.190482000000000040e+00
2.375581000000000031e+01,2.064212000000000202e+01,1.924940000000000140e+01,1.859597000000000122e+01,1.817389999999999972e+01,2.323272000000000048e+01,2.007568999999999804e+01,1.847252000000000294e+01,1.786211000000000126e+01,1.748873000000000033e+01,2.111088999999999771e+01,2.020586000000000126e+01,1.856596000000000046e+01,1.793146000000000129e+01,1.750704999999999956e+01,2.961840000000000028e-01
2.422205999999999904e+01,2.242523999999999873e+01,2.085432000000000130e+01,2.008756999999999948e+01,1.965652000000000044e+01,2.314189000000000007e+01,2.135000000000000142e+01,1.972233999999999909e+01,1.891638999999999982e+01,1.858698000000000050e+01,2.243925000000000125e+01,2.139480000000000004e+01,1.957299000000000078e+01,1.868917000000000073e+01,1.845103999999999900e+01,4.413430000000000408e-01
2.402843999999999980e+01,1.996959000000000017e+01,1.869087000000000032e+01,1.811207999999999885e+01,1.774213999999999913e+01,2.436704999999999899e+01,1.995844999999999914e+01,1.868097999999999814e+01,1.809863999999999962e+01,1.773834000000000088e+01,2.384269000000000105e+01,2.002052999999999727e+01,1.871135999999999910e+01,1.815891000000000233e+01,1.780114999999999981e+01,-2.313759999999999884e-04
2.144479000000000113e+01,1.974454000000000065e+01,1.904556000000000182e+01,1.882019000000000020e+01,1.869353999999999871e+01,2.150985000000000014e+01,1.975103999999999971e+01,1.905282000000000053e+01,1.881844999999999857e+01,1.868577999999999761e+01,2.189705000000000013e+01,1.984605000000000175e+01,1.915275000000000105e+01,1.892858999999999980e+01,1.876682000000000272e+01,-2.192100000000000103e-04
2.168674000000000035e+01,2.022040000000000148e+01,1.999211000000000027e+01,1.970768999999999949e+01,1.940932000000000102e+01,1.931804999999999950e+01,1.814822999999999809e+01,1.780319000000000074e+01,1.753547999999999973e+01,1.736302000000000234e+01,1.907751999999999981e+01,1.809245999999999910e+01,1.782173999999999836e+01,1.755659999999999954e+01,1.777261999999999986e+01,3.191568000000000183e-02
